grant_id,status,reinstated,org_name,org_state,award_type,nsf_total_budget,nsf_obligated,remaining_budget_impact,in_cruz_list,flagged_word_count,flagged_words_found,has_flagged_words
2234308,❌ Terminated,False,Harvard University,MA,Standard Grant,342550,342550,0.0,False,0,[],False
2234351,❌ Terminated,False,Society for Personality and Social Psychology,DC,Standard Grant,161159,161159,0.0,True,4,"['diversity', 'diversify', 'diversifying', 'inclusion']",True
2234510,❌ Terminated,False,University of Pittsburgh,PA,Standard Grant,409197,409197,162525.13,True,4,"['barriers', 'bias', 'discrimination', 'minority']",True
2234708,❌ Terminated,False,Georgia Tech Research Corporation,GA,Standard Grant,99791,99791,0.0,True,7,"['diversity', 'equitable', 'equity', 'equity', 'equity', 'equity', 'inclusion']",True
2235579,❌ Terminated,False,Florida International University,FL,Standard Grant,581978,581978,281781.84,False,3,"['diverse', 'diverse', 'underrepresented']",True
2236596,❌ Terminated,False,William Marsh Rice University,TX,Continuing Grant,529578,242919,0.0,True,3,"['diversity', 'diversity', 'minority']",True
2236618,❌ Terminated,False,University of Washington,WA,Continuing Grant,612842,246746,467626.15,True,6,"['barriers', 'barriers', 'inclusive', 'marginalized', 'marginalized', 'marginalized']",True
2236814,❌ Terminated,False,University of Arkansas,AR,Standard Grant,199974,199974,2948.290000000008,True,5,"['bias', 'disability', 'discrimination', 'ethnicity', 'gender']",True
2237151,❌ Terminated,False,James Madison University,VA,Continuing Grant,831028,322800,0.0,False,3,"['advocate', 'diverse', 'equity']",True
2237564,❌ Terminated,False,Florida International University,FL,Continuing Grant,612735,323674,0.0,True,16,"['equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusion']",True
2237580,❌ Terminated,False,Trustees of Boston University,MA,Continuing Grant,600527,231958,449332.6,True,1,['underserved'],True
2237739,❌ Terminated,False,Michigan State University,MI,Continuing Grant,629023,227694,0.0,True,4,"['equitable', 'equity', 'equity', 'equity']",True
2237867,❌ Terminated,False,University of Houston,TX,Continuing Grant,563407,282660,309359.01,True,3,"['diversity', 'inclusive', 'underserved']",True
2238071,❌ Terminated,False,Harvard University,MA,Continuing Grant,1361007,925967,0.0,False,0,[],False
2238113,❌ Terminated,False,Harvard University,MA,Continuing Grant,822963,479118,466162.45,False,1,['sustainable'],True
2238389,❌ Terminated,False,University of South Florida,FL,Continuing Grant,607272,271190,0.0,True,14,"['diverse', 'equity', 'ethnicity', 'excluded', 'excluded', 'excluded', 'excluded', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2238410,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Continuing Grant,599520,153285,550980.68,True,10,"['diversity', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'inclusion']",True
2238446,❌ Terminated,False,Michigan State University,MI,Continuing Grant,1304393,501215,911982.01,True,9,"['diverse', 'diverse', 'diverse', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2238714,❌ Terminated,False,Harvard University,MA,Continuing Grant,550664,211592,0.0,False,1,['diversity'],True
2238836,❌ Terminated,False,Harvard University,MA,Continuing Grant,494000,296815,309801.38,False,1,['diverse'],True
2239021,❌ Terminated,False,University of Georgia Research Foundation Inc,GA,Continuing Grant,607995,244095,554354.18,False,17,"['diverse', 'diversity', 'equity', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'underrepresented']",True
2239067,🔄 Possibly Reinstated,True,University of California-Riverside,CA,Continuing Grant,699480,481485,574723.1799999999,True,14,"['discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'gender', 'underrepresented']",True
2239234,❌ Terminated,False,Harvard University,MA,Continuing Grant,434135,169860,329760.25,False,1,['diverse'],True
2239242,❌ Terminated,False,Harvard University,MA,Standard Grant,897379,946343,0.0,False,2,"['climate', 'climate']",True
2239348,❌ Terminated,False,Tufts University,MA,Continuing Grant,606720,177067,0.0,True,11,"['diverse', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'underserved', 'underrepresented', 'underrepresented']",True
2239780,❌ Terminated,False,Harvard University,MA,Standard Grant,602466,602466,412786.53,False,0,[],False
2239795,❌ Terminated,False,Harvard University,MA,Continuing Grant,870025,557803,490791.0,False,1,['underserved'],True
2239824,❌ Terminated,False,Massachusetts Institute of Technology,MA,Standard Grant,531915,531915,343171.9,True,9,"['bias', 'bias', 'bias', 'discrimination', 'diversity', 'equity', 'equity', 'equity', 'minorities']",True
2239879,❌ Terminated,False,Georgia Tech Research Corporation,GA,Continuing Grant,607835,120008,500210.0,False,0,[],False
2240327,❌ Terminated,False,Auburn University,AL,Standard Grant,204324,204324,0.0,True,20,"['diversity', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'inclusive', 'underrepresented']",True
2240535,🔄 Possibly Reinstated,True,Tufts University,MA,Standard Grant,239553,239553,95164.8904109589,True,16,"['diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'inclusive', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'underrepresented']",True
2240660,❌ Terminated,False,University of Colorado at Boulder,CO,Standard Grant,436156,436156,313410.39,True,4,"['marginalized', 'social justice', 'underserved', 'emissions']",True
2240900,❌ Terminated,False,Columbia University,NY,Standard Grant,15070,15070,5583.26,True,4,"['diversity', 'diversity', 'gender', 'gender']",True
2241068,🔄 Possibly Reinstated,True,Illinois Institute of Technology,IL,Standard Grant,224033,224033,217824.87,False,1,['barrier'],True
2241069,🔄 Possibly Reinstated,True,University of California-Santa Barbara,CA,Standard Grant,155967,155967,40166.84383561644,False,1,['barrier'],True
2241521,❌ Terminated,False,National Bureau of Economic Research Inc,MA,Standard Grant,201410,201410,53631.70000000001,True,3,"['equity', 'minorities', 'minorities']",True
2241522,❌ Terminated,False,Mississippi State University,MS,Standard Grant,103735,103735,0.0,True,3,"['equity', 'minorities', 'minorities']",True
2241596,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Standard Grant,499801,499801,368022.22,False,12,"['diverse', 'diverse', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2241828,❌ Terminated,False,United States Air Force Academy,CO,Interagency Agreement,20672,20672,0.0,False,0,[],False
2241885,❌ Terminated,False,Harvard University,MA,Standard Grant,332169,332169,0.0,False,0,[],False
2242057,❌ Terminated,False,Princeton University,NJ,Standard Grant,414688,497624,0.0,False,0,[],False
2242643,❌ Terminated,False,Louisiana State University,LA,Standard Grant,363852,363852,310569.99,True,13,"['diverse', 'diverse', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'underserved', 'climate']",True
2242654,❌ Terminated,False,University of Nevada Las Vegas,NV,Continuing Grant,996249,719417,653085.35,True,4,"['equitable', 'equity', 'gender', 'gender']",True
2243017,❌ Terminated,False,University of Texas at Arlington,TX,Continuing Grant,1834369,1077608,0.0,True,13,"['disability', 'diversity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive']",True
2243018,❌ Terminated,False,University of Texas at El Paso,TX,Continuing Grant,601982,245140,473853.76,True,13,"['disability', 'diversity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive']",True
2243020,❌ Terminated,False,University of Texas at San Antonio,TX,Continuing Grant,302697,103224,256817.26,True,13,"['disability', 'diversity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive']",True
2243041,❌ Terminated,False,Educational Testing Service,NJ,Standard Grant,360000,360000,0.0,False,16,"['bias', 'bias', 'bias', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'equitable', 'social justice', 'underrepresented']",True
2243105,❌ Terminated,False,Brown University,RI,Continuing Grant,1420138,810124,0.0,True,19,"['disability', 'diverse', 'diverse', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2243106,❌ Terminated,False,Johns Hopkins University,MD,Continuing Grant,650000,253293,516806.47,True,19,"['disability', 'diverse', 'diverse', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2243107,❌ Terminated,False,Yale University,CT,Continuing Grant,658363,253213,0.0,True,19,"['disability', 'diverse', 'diverse', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2243108,❌ Terminated,False,Columbia University,NY,Continuing Grant,579701,226487,574728.71,True,19,"['disability', 'diverse', 'diverse', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2243466,❌ Terminated,False,Bank Street College of Education,NY,Continuing Grant,1499867,1117403,0.0,False,6,"['barriers', 'barriers', 'diverse', 'equity', 'underserved', 'underserved']",True
2243704,❌ Terminated,False,Harvard University,MA,Standard Grant,932563,932563,687933.26,False,0,[],False
2243724,❌ Terminated,False,Harvard University,MA,Standard Grant,700000,700000,296229.3,False,5,"['diverse', 'diversity', 'underrepresented', 'sustainable', 'sustainable']",True
2243733,❌ Terminated,False,East Central University,OK,Standard Grant,164796,164796,0.0,True,6,"['diversity', 'excluded', 'inclusion', 'inclusion', 'inclusion', 'minorities']",True
2243905,❌ Terminated,False,University of Memphis,TN,Standard Grant,148020,148020,0.0,False,5,"['diverse', 'diverse', 'diverse', 'women', 'minority']",True
2243906,❌ Terminated,False,University of Houston,TX,Standard Grant,251981,251981,143063.47999999998,False,3,"['diverse', 'diverse', 'diverse']",True
2243912,❌ Terminated,False,Georgetown University,DC,Standard Grant,230198,230198,98726.13,False,3,"['diversity', 'women', 'minorities']",True
2243983,❌ Terminated,False,Hofstra University,NY,Standard Grant,400000,400000,0.0,False,8,"['diverse', 'diversity', 'excluded', 'inclusion', 'inclusion', 'inclusive', 'minority', 'minority']",True
2244144,❌ Terminated,False,University of Pittsburgh,PA,Standard Grant,410216,410216,280714.76,True,15,"['barriers', 'barriers', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'gender', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2244231,❌ Terminated,False,Texas A&M University,TX,Standard Grant,366046,366046,0.0,True,5,"['underrepresented', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2244271,❌ Terminated,False,Georgetown University,DC,Standard Grant,443764,458164,194729.8,False,0,[],False
2244380,❌ Terminated,False,University of South Florida,FL,Continuing Grant,428885,428885,0.0,True,5,"['barriers', 'diverse', 'diversity', 'underrepresented', 'emissions']",True
2244734,❌ Terminated,False,University of Missouri-Columbia,MO,Standard Grant,311844,311844,0.0,True,14,"['barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'diverse', 'inclusive', 'underrepresented', 'underrepresented']",True
2245181,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Standard Grant,79403,79403,50440.47,True,16,"['barriers', 'barriers', 'diverse', 'diversity', 'equity', 'equity', 'equity', 'women', 'women', 'gender', 'gender', 'inclusion', 'minority', 'underrepresented', 'climate', 'climate']",True
2245246,❌ Terminated,False,Harvard University,MA,Continuing Grant,660000,495000,329760.59,False,0,[],False
2245648,❌ Terminated,False,SUNY Empire State College,NY,Standard Grant,327850,327850,0.0,False,13,"['bipoc', 'equitable', 'equitable', 'equitable', 'equitable', 'equitable', 'equity', 'excluded', 'excluded', 'excluded', 'female', 'underserved', 'underserved']",True
2246079,❌ Terminated,False,Northeastern University,MA,Standard Grant,1000000,1000000,0.0,True,12,"['diverse', 'diversity', 'diversity', 'diversity', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive']",True
2246599,❌ Terminated,False,New Mexico State University,NM,Continuing Grant,3000000,1054684,2331754.95,False,9,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'equitable', 'equity', 'inclusive']",True
2246630,❌ Terminated,False,Harvard University,MA,Standard Grant,446934,446934,0.0,False,0,[],False
2246746,❌ Terminated,False,Harvard University,MA,Standard Grant,163146,163146,119855.03,False,0,[],False
2246957,❌ Terminated,False,Marymount University,VA,Standard Grant,199996,199996,39606.359999999986,False,3,"['diverse', 'diversity', 'underrepresented']",True
2247071,❌ Terminated,False,Colorado School of Mines,CO,Standard Grant,37405,37405,8540.91,True,16,"['diverse', 'diverse', 'diverse', 'equitable', 'equity', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'marginalized', 'social justice']",True
2247494,❌ Terminated,False,Harvard University,MA,Standard Grant,575000,575000,266372.31,False,3,"['diverse', 'diversity', 'sustainable']",True
2247530,❌ Terminated,False,Texas A&M International University,TX,Standard Grant,200000,200000,71918.04,False,5,"['female', 'women', 'minorities', 'minority', 'minority']",True
2247636,❌ Terminated,False,"Loyola University Maryland, Inc.",MD,Standard Grant,498271,498271,357431.23,True,5,"['equity', 'inclusion', 'inclusive', 'minority', 'underrepresented']",True
